id,doc_name,text,req_doc_id
41-11.4,EUROPEAN INTEGRATED RAILWAY RADIO ENHANCED NETWORK (EIRENE) - UIC Project EIRENE Functional Requirements Specification,Location dependent addressing,41
41-12,EUROPEAN INTEGRATED RAILWAY RADIO ENHANCED NETWORK (EIRENE) - UIC Project EIRENE Functional Requirements Specification,Text messaging,41
41-12.1,EUROPEAN INTEGRATED RAILWAY RADIO ENHANCED NETWORK (EIRENE) - UIC Project EIRENE Functional Requirements Specification,Introduction,41
41-12.2,EUROPEAN INTEGRATED RAILWAY RADIO ENHANCED NETWORK (EIRENE) - UIC Project EIRENE Functional Requirements Specification,Definition of the service,41
41-12.3,EUROPEAN INTEGRATED RAILWAY RADIO ENHANCED NETWORK (EIRENE) - UIC Project EIRENE Functional Requirements Specification,Performance,41
41-12.4,EUROPEAN INTEGRATED RAILWAY RADIO ENHANCED NETWORK (EIRENE) - UIC Project EIRENE Functional Requirements Specification,Interface,41
41-13,EUROPEAN INTEGRATED RAILWAY RADIO ENHANCED NETWORK (EIRENE) - UIC Project EIRENE Functional Requirements Specification,Railway emergency calls,41
41-13.1,EUROPEAN INTEGRATED RAILWAY RADIO ENHANCED NETWORK (EIRENE) - UIC Project EIRENE Functional Requirements Specification,Introduction,41
41-13.2,EUROPEAN INTEGRATED RAILWAY RADIO ENHANCED NETWORK (EIRENE) - UIC Project EIRENE Functional Requirements Specification,Management of Railway emergency calls,41
41-13.2.1,EUROPEAN INTEGRATED RAILWAY RADIO ENHANCED NETWORK (EIRENE) - UIC Project EIRENE Functional Requirements Specification,Summary,41
41-13.2.2,EUROPEAN INTEGRATED RAILWAY RADIO ENHANCED NETWORK (EIRENE) - UIC Project EIRENE Functional Requirements Specification,Stage 1: Warning,41
41-13.2.3,EUROPEAN INTEGRATED RAILWAY RADIO ENHANCED NETWORK (EIRENE) - UIC Project EIRENE Functional Requirements Specification,Stage 2: Information,41
41-13.2.4,EUROPEAN INTEGRATED RAILWAY RADIO ENHANCED NETWORK (EIRENE) - UIC Project EIRENE Functional Requirements Specification,Stage 3: Terminate Railway emergency call,41
41-13.3,EUROPEAN INTEGRATED RAILWAY RADIO ENHANCED NETWORK (EIRENE) - UIC Project EIRENE Functional Requirements Specification,Receipt of Railway emergency calls,41
41-13.4,EUROPEAN INTEGRATED RAILWAY RADIO ENHANCED NETWORK (EIRENE) - UIC Project EIRENE Functional Requirements Specification,Confirmation of Railway emergency calls,41
41-14,EUROPEAN INTEGRATED RAILWAY RADIO ENHANCED NETWORK (EIRENE) - UIC Project EIRENE Functional Requirements Specification,Shunting mode,41
41-14.1,EUROPEAN INTEGRATED RAILWAY RADIO ENHANCED NETWORK (EIRENE) - UIC Project EIRENE Functional Requirements Specification,Introduction,41
41-14.2,EUROPEAN INTEGRATED RAILWAY RADIO ENHANCED NETWORK (EIRENE) - UIC Project EIRENE Functional Requirements Specification,Functional requirements,41
41-14.3,EUROPEAN INTEGRATED RAILWAY RADIO ENHANCED NETWORK (EIRENE) - UIC Project EIRENE Functional Requirements Specification,Group membership,41
41-14.4,EUROPEAN INTEGRATED RAILWAY RADIO ENHANCED NETWORK (EIRENE) - UIC Project EIRENE Functional Requirements Specification,Link assurance signal,41
41-14.5,EUROPEAN INTEGRATED RAILWAY RADIO ENHANCED NETWORK (EIRENE) - UIC Project EIRENE Functional Requirements Specification,Constraints,41
41-15,EUROPEAN INTEGRATED RAILWAY RADIO ENHANCED NETWORK (EIRENE) - UIC Project EIRENE Functional Requirements Specification,Direct mode,41
41-15.1,EUROPEAN INTEGRATED RAILWAY RADIO ENHANCED NETWORK (EIRENE) - UIC Project EIRENE Functional Requirements Specification,Introduction,41
41-15.2,EUROPEAN INTEGRATED RAILWAY RADIO ENHANCED NETWORK (EIRENE) - UIC Project EIRENE Functional Requirements Specification,Functional requirements,41
42-3,EUROPEAN RAIL TRAFFIC MANAGEMENT SYSTEM / EUROPEAN TRAIN CONTROL SYSTEM (ERTMS/ETCS) Functional Requirements Specification FRS,General requirements,42
42-3.1,EUROPEAN RAIL TRAFFIC MANAGEMENT SYSTEM / EUROPEAN TRAIN CONTROL SYSTEM (ERTMS/ETCS) Functional Requirements Specification FRS,Basic functioning,42
42-3.2,EUROPEAN RAIL TRAFFIC MANAGEMENT SYSTEM / EUROPEAN TRAIN CONTROL SYSTEM (ERTMS/ETCS) Functional Requirements Specification FRS,Application levels,42
42-3.7,EUROPEAN RAIL TRAFFIC MANAGEMENT SYSTEM / EUROPEAN TRAIN CONTROL SYSTEM (ERTMS/ETCS) Functional Requirements Specification FRS,Operation with existing nat ional train control systems,42
42-3.9,EUROPEAN RAIL TRAFFIC MANAGEMENT SYSTEM / EUROPEAN TRAIN CONTROL SYSTEM (ERTMS/ETCS) Functional Requirements Specification FRS,Operational states,42
42-3.10,EUROPEAN RAIL TRAFFIC MANAGEMENT SYSTEM / EUROPEAN TRAIN CONTROL SYSTEM (ERTMS/ETCS) Functional Requirements Specification FRS,National values,42
42-3.11,EUROPEAN RAIL TRAFFIC MANAGEMENT SYSTEM / EUROPEAN TRAIN CONTROL SYSTEM (ERTMS/ETCS) Functional Requirements Specification FRS,Default values for the national values,42
42-4,EUROPEAN RAIL TRAFFIC MANAGEMENT SYSTEM / EUROPEAN TRAIN CONTROL SYSTEM (ERTMS/ETCS) Functional Requirements Specification FRS,Functions,42
42-4.1,EUROPEAN RAIL TRAFFIC MANAGEMENT SYSTEM / EUROPEAN TRAIN CONTROL SYSTEM (ERTMS/ETCS) Functional Requirements Specification FRS,Operational Functions,42
42-4.1.1,EUROPEAN RAIL TRAFFIC MANAGEMENT SYSTEM / EUROPEAN TRAIN CONTROL SYSTEM (ERTMS/ETCS) Functional Requirements Specification FRS,On Board Equipment self Test,42
42-4.1.2,EUROPEAN RAIL TRAFFIC MANAGEMENT SYSTEM / EUROPEAN TRAIN CONTROL SYSTEM (ERTMS/ETCS) Functional Requirements Specification FRS,Train and driver Data Entry,42
42-4.1.3,EUROPEAN RAIL TRAFFIC MANAGEMENT SYSTEM / EUROPEAN TRAIN CONTROL SYSTEM (ERTMS/ETCS) Functional Requirements Specification FRS,Shunting operation,42
42-4.1.4,EUROPEAN RAIL TRAFFIC MANAGEMENT SYSTEM / EUROPEAN TRAIN CONTROL SYSTEM (ERTMS/ETCS) Functional Requirements Specification FRS,Partial Supervision,42
42-4.1.5,EUROPEAN RAIL TRAFFIC MANAGEMENT SYSTEM / EUROPEAN TRAIN CONTROL SYSTEM (ERTMS/ETCS) Functional Requirements Specification FRS,Full Supervision operation,42
42-4.1.6,EUROPEAN RAIL TRAFFIC MANAGEMENT SYSTEM / EUROPEAN TRAIN CONTROL SYSTEM (ERTMS/ETCS) Functional Requirements Specification FRS,Isolation of ETCS trainborne equipment,42
42-4.1.7,EUROPEAN RAIL TRAFFIC MANAGEMENT SYSTEM / EUROPEAN TRAIN CONTROL SYSTEM (ERTMS/ETCS) Functional Requirements Specification FRS,Compatibility with existing train control and protection systems,42
42-4.1.8,EUROPEAN RAIL TRAFFIC MANAGEMENT SYSTEM / EUROPEAN TRAIN CONTROL SYSTEM (ERTMS/ETCS) Functional Requirements Specification FRS,Unfitted Line Operation,42
42-4.2,EUROPEAN RAIL TRAFFIC MANAGEMENT SYSTEM / EUROPEAN TRAIN CONTROL SYSTEM (ERTMS/ETCS) Functional Requirements Specification FRS,Infrastructure Functions,42
42-4.2.1,EUROPEAN RAIL TRAFFIC MANAGEMENT SYSTEM / EUROPEAN TRAIN CONTROL SYSTEM (ERTMS/ETCS) Functional Requirements Specification FRS,Infrastructure data collection,42
42-4.2.2,EUROPEAN RAIL TRAFFIC MANAGEMENT SYSTEM / EUROPEAN TRAIN CONTROL SYSTEM (ERTMS/ETCS) Functional Requirements Specification FRS,End of movement authority,42
42-4.2.3,EUROPEAN RAIL TRAFFIC MANAGEMENT SYSTEM / EUROPEAN TRAIN CONTROL SYSTEM (ERTMS/ETCS) Functional Requirements Specification FRS,Supervision of driving into a section of track which could be occupied (On Sight operation),42
42-4.3,EUROPEAN RAIL TRAFFIC MANAGEMENT SYSTEM / EUROPEAN TRAIN CONTROL SYSTEM (ERTMS/ETCS) Functional Requirements Specification FRS,Trainborne Functions,42
42-4.3.1,EUROPEAN RAIL TRAFFIC MANAGEMENT SYSTEM / EUROPEAN TRAIN CONTROL SYSTEM (ERTMS/ETCS) Functional Requirements Specification FRS,Static train speed profile calculation,42
42-4.3.2,EUROPEAN RAIL TRAFFIC MANAGEMENT SYSTEM / EUROPEAN TRAIN CONTROL SYSTEM (ERTMS/ETCS) Functional Requirements Specification FRS,Dynamic train speed profile calculation,42
42-4.3.3,EUROPEAN RAIL TRAFFIC MANAGEMENT SYSTEM / EUROPEAN TRAIN CONTROL SYSTEM (ERTMS/ETCS) Functional Requirements Specification FRS,Release speed calculation,42
42-4.3.4,EUROPEAN RAIL TRAFFIC MANAGEMENT SYSTEM / EUROPEAN TRAIN CONTROL SYSTEM (ERTMS/ETCS) Functional Requirements Specification FRS,Train location,42
42-4.3.5,EUROPEAN RAIL TRAFFIC MANAGEMENT SYSTEM / EUROPEAN TRAIN CONTROL SYSTEM (ERTMS/ETCS) Functional Requirements Specification FRS,Speed calculation and indication,42
42-4.3.6,EUROPEAN RAIL TRAFFIC MANAGEMENT SYSTEM / EUROPEAN TRAIN CONTROL SYSTEM (ERTMS/ETCS) Functional Requirements Specification FRS,Indication displayed on the DMI,42
42-4.3.7,EUROPEAN RAIL TRAFFIC MANAGEMENT SYSTEM / EUROPEAN TRAIN CONTROL SYSTEM (ERTMS/ETCS) Functional Requirements Specification FRS,Supervision of movement authorities and speed limits,42
42-4.3.9,EUROPEAN RAIL TRAFFIC MANAGEMENT SYSTEM / EUROPEAN TRAIN CONTROL SYSTEM (ERTMS/ETCS) Functional Requirements Specification FRS,Roll away and reverse movement protection,42
42-4.3.10,EUROPEAN RAIL TRAFFIC MANAGEMENT SYSTEM / EUROPEAN TRAIN CONTROL SYSTEM (ERTMS/ETCS) Functional Requirements Specification FRS,Recording the ETCS information,42
42-4.4,EUROPEAN RAIL TRAFFIC MANAGEMENT SYSTEM / EUROPEAN TRAIN CONTROL SYSTEM (ERTMS/ETCS) Functional Requirements Specification FRS,Special Operations,42
42-4.4.1,EUROPEAN RAIL TRAFFIC MANAGEMENT SYSTEM / EUROPEAN TRAIN CONTROL SYSTEM (ERTMS/ETCS) Functional Requirements Specification FRS,Using multiple traction units,42
42-4.4.2,EUROPEAN RAIL TRAFFIC MANAGEMENT SYSTEM / EUROPEAN TRAIN CONTROL SYSTEM (ERTMS/ETCS) Functional Requirements Specification FRS,Using tandem traction units,42
42-4.4.7,EUROPEAN RAIL TRAFFIC MANAGEMENT SYSTEM / EUROPEAN TRAIN CONTROL SYSTEM (ERTMS/ETCS) Functional Requirements Specification FRS,Train reversing,42
42-4.5,EUROPEAN RAIL TRAFFIC MANAGEMENT SYSTEM / EUROPEAN TRAIN CONTROL SYSTEM (ERTMS/ETCS) Functional Requirements Specification FRS,Functions required in the event of incidents or other (non ETCS) system failures,42
42-4.5.2,EUROPEAN RAIL TRAFFIC MANAGEMENT SYSTEM / EUROPEAN TRAIN CONTROL SYSTEM (ERTMS/ETCS) Functional Requirements Specification FRS,Passing a stop signal with restricted movement authority,42
42-4.6,EUROPEAN RAIL TRAFFIC MANAGEMENT SYSTEM / EUROPEAN TRAIN CONTROL SYSTEM (ERTMS/ETCS) Functional Requirements Specification FRS,Protection Functions,42
42-4.6.4,EUROPEAN RAIL TRAFFIC MANAGEMENT SYSTEM / EUROPEAN TRAIN CONTROL SYSTEM (ERTMS/ETCS) Functional Requirements Specification FRS,Emergency stop to train(s),42
42-4.6.11,EUROPEAN RAIL TRAFFIC MANAGEMENT SYSTEM / EUROPEAN TRAIN CONTROL SYSTEM (ERTMS/ETCS) Functional Requirements Specification FRS,Route suitability,42
42-4.6.12,EUROPEAN RAIL TRAFFIC MANAGEMENT SYSTEM / EUROPEAN TRAIN CONTROL SYSTEM (ERTMS/ETCS) Functional Requirements Specification FRS,Train trip,42
42-4.7,EUROPEAN RAIL TRAFFIC MANAGEMENT SYSTEM / EUROPEAN TRAIN CONTROL SYSTEM (ERTMS/ETCS) Functional Requirements Specification FRS,rain Control Centre Functions,42
42-4.7.1,EUROPEAN RAIL TRAFFIC MANAGEMENT SYSTEM / EUROPEAN TRAIN CONTROL SYSTEM (ERTMS/ETCS) Functional Requirements Specification FRS,Train identification,42
42-4.7.3,EUROPEAN RAIL TRAFFIC MANAGEMENT SYSTEM / EUROPEAN TRAIN CONTROL SYSTEM (ERTMS/ETCS) Functional Requirements Specification FRS,Geographical position of the train,42
42-4.8,EUROPEAN RAIL TRAFFIC MANAGEMENT SYSTEM / EUROPEAN TRAIN CONTROL SYSTEM (ERTMS/ETCS) Functional Requirements Specification FRS,Additional Functions,42
42-4.8.1,EUROPEAN RAIL TRAFFIC MANAGEMENT SYSTEM / EUROPEAN TRAIN CONTROL SYSTEM (ERTMS/ETCS) Functional Requirements Specification FRS,Control of pantograph and power supply,42
42-4.8.2,EUROPEAN RAIL TRAFFIC MANAGEMENT SYSTEM / EUROPEAN TRAIN CONTROL SYSTEM (ERTMS/ETCS) Functional Requirements Specification FRS,Air tightness control,42
42-4.8.8,EUROPEAN RAIL TRAFFIC MANAGEMENT SYSTEM / EUROPEAN TRAIN CONTROL SYSTEM (ERTMS/ETCS) Functional Requirements Specification FRS,Plain text transmission,42
42-4.8.9,EUROPEAN RAIL TRAFFIC MANAGEMENT SYSTEM / EUROPEAN TRAIN CONTROL SYSTEM (ERTMS/ETCS) Functional Requirements Specification FRS,Fixed text messages,42
42-4.8.10,EUROPEAN RAIL TRAFFIC MANAGEMENT SYSTEM / EUROPEAN TRAIN CONTROL SYSTEM (ERTMS/ETCS) Functional Requirements Specification FRS,Management of special brakes,42
42-4.9,EUROPEAN RAIL TRAFFIC MANAGEMENT SYSTEM / EUROPEAN TRAIN CONTROL SYSTEM (ERTMS/ETCS) Functional Requirements Specification FRS,Functions primarily related to RBC,42
42-4.9.5,EUROPEAN RAIL TRAFFIC MANAGEMENT SYSTEM / EUROPEAN TRAIN CONTROL SYSTEM (ERTMS/ETCS) Functional Requirements Specification FRS,Train integrity,42
42-4.9.9,EUROPEAN RAIL TRAFFIC MANAGEMENT SYSTEM / EUROPEAN TRAIN CONTROL SYSTEM (ERTMS/ETCS) Functional Requirements Specification FRS,Train Data to be sent to trackside,42
42-4.9.10,EUROPEAN RAIL TRAFFIC MANAGEMENT SYSTEM / EUROPEAN TRAIN CONTROL SYSTEM (ERTMS/ETCS) Functional Requirements Specification FRS,Revocation of a Movement Authority,42
42-4.9.11,EUROPEAN RAIL TRAFFIC MANAGEMENT SYSTEM / EUROPEAN TRAIN CONTROL SYSTEM (ERTMS/ETCS) Functional Requirements Specification FRS,Reversing,42
42-4.9.12,EUROPEAN RAIL TRAFFIC MANAGEMENT SYSTEM / EUROPEAN TRAIN CONTROL SYSTEM (ERTMS/ETCS) Functional Requirements Specification FRS,Handover when passing from one RBC area to another,42
42-5,EUROPEAN RAIL TRAFFIC MANAGEMENT SYSTEM / EUROPEAN TRAIN CONTROL SYSTEM (ERTMS/ETCS) Functional Requirements Specification FRS,Failures and Fall-back Procedures,42
42-5.1,EUROPEAN RAIL TRAFFIC MANAGEMENT SYSTEM / EUROPEAN TRAIN CONTROL SYSTEM (ERTMS/ETCS) Functional Requirements Specification FRS,Interruption in transmission,42
42-5.1.3,EUROPEAN RAIL TRAFFIC MANAGEMENT SYSTEM / EUROPEAN TRAIN CONTROL SYSTEM (ERTMS/ETCS) Functional Requirements Specification FRS,Transmission Failures,42
42-5.2,EUROPEAN RAIL TRAFFIC MANAGEMENT SYSTEM / EUROPEAN TRAIN CONTROL SYSTEM (ERTMS/ETCS) Functional Requirements Specification FRS,On board equipment failures,42
43-4,Software Requirements Specification For Get Real Website,External Interface Requirements,43
43-4.1,Software Requirements Specification For Get Real Website,User Interfaces,43
43-4.2,Software Requirements Specification For Get Real Website,Hardware Interfaces,43
43-5,Software Requirements Specification For Get Real Website,Other Nonfunctional Requirements,43
43-5.1,Software Requirements Specification For Get Real Website,Performance Requirements,43
43-5.2,Software Requirements Specification For Get Real Website,Security Requirements,43
43-5.3,Software Requirements Specification For Get Real Website,Software Quality Attributes,43
44-3,VII Data Use Analysis and Processing SYSTEM REQUIREMENTS SPECIFICATION - Michigan Department of Transportation (MDOT),SPECIFIC REQUIREMENTS,44
44-3.1,VII Data Use Analysis and Processing SYSTEM REQUIREMENTS SPECIFICATION - Michigan Department of Transportation (MDOT),IS – Input Services,44
44-3.2,VII Data Use Analysis and Processing SYSTEM REQUIREMENTS SPECIFICATION - Michigan Department of Transportation (MDOT),AS – Administrative Services,44
44-3.3,VII Data Use Analysis and Processing SYSTEM REQUIREMENTS SPECIFICATION - Michigan Department of Transportation (MDOT),DD – Dynamic Data Services,44
44-3.4,VII Data Use Analysis and Processing SYSTEM REQUIREMENTS SPECIFICATION - Michigan Department of Transportation (MDOT),CS – Computational Services,44
44-3.5,VII Data Use Analysis and Processing SYSTEM REQUIREMENTS SPECIFICATION - Michigan Department of Transportation (MDOT),PD – Persistent Data Services,44
44-3.6,VII Data Use Analysis and Processing SYSTEM REQUIREMENTS SPECIFICATION - Michigan Department of Transportation (MDOT),OS – Output Services,44
44-3.7,VII Data Use Analysis and Processing SYSTEM REQUIREMENTS SPECIFICATION - Michigan Department of Transportation (MDOT),PS – Presentation Services,44
44-3.8,VII Data Use Analysis and Processing SYSTEM REQUIREMENTS SPECIFICATION - Michigan Department of Transportation (MDOT),DC – Design Constraints,44
44-3.9,VII Data Use Analysis and Processing SYSTEM REQUIREMENTS SPECIFICATION - Michigan Department of Transportation (MDOT),QC – Quality Characteristics,44
44-3.10,VII Data Use Analysis and Processing SYSTEM REQUIREMENTS SPECIFICATION - Michigan Department of Transportation (MDOT),XR – External Requirements,44
45-3,Environmental Satellite Processing Center (ESPC) NPP and NPOESS Data Exploitation (NDE) NDE Configuration Management Plan,Requirements,45
45-3.1,Environmental Satellite Processing Center (ESPC) NPP and NPOESS Data Exploitation (NDE) NDE Configuration Management Plan,Required States and Modes,45
45-3.1.1,Environmental Satellite Processing Center (ESPC) NPP and NPOESS Data Exploitation (NDE) NDE Configuration Management Plan,Open Mode,45
45-3.1.2,Environmental Satellite Processing Center (ESPC) NPP and NPOESS Data Exploitation (NDE) NDE Configuration Management Plan,Degraded System Mode,45
